customer_id,email,order_id,timestamp,order_value,channel,category,item_name,color,quantity,sku_id,device_os,ip_address,postal_code_uk,on_sale,returned
176,cust176@example.com,O176-353213,2024-06-05 17:17:26,39.73,Mobile,Basics,Pima Tee,Gray,2,SKU-68968,ChromeOS,134.5.206.51,N9 3KH,1,0
176,cust176@example.com,O176-923333,2024-06-11 10:26:19,52.22,Social,Clearance Shoes,End-of-Line Sneaker,Blue,1,SKU-58267,Linux,126.140.109.223,I9 3XR,0,0
176,cust176@example.com,O176-875008,2024-06-19 08:08:36,29.39,Desktop,Clearance Shoes,Archive Boot,Olive,1,SKU-16734,iOS,67.48.122.23,OD3V 4FA,1,0
176,cust176@example.com,O176-771333,2024-08-24 10:18:18,17.92,Desktop,Clearance Shoes,Archive Boot,Beige,3,SKU-16712,ChromeOS,113.47.202.195,GB4L 7LK,1,0
176,cust176@example.com,O176-470667,2024-10-16 10:02:44,57.23,Mobile,Sneakers,Low Court,Navy,2,SKU-77587,Windows,200.208.125.2,M3 1AQ,0,0
176,cust176@example.com,O176-311036,2024-11-20 01:27:38,28.6,Desktop,Clearance Shoes,Outlet Runner,Green,2,SKU-89597,iOS,196.90.132.75,BR3A 4GT,1,0
177,cust177@example.com,O177-180396,2024-01-09 09:34:32,93.58,Social,Basics,Pack Socks,Burgundy,1,SKU-87813,Android,84.158.166.139,FG1 5YX,0,0
177,cust177@example.com,O177-179975,2024-01-13 05:01:48,34.08,Mobile,Basics,Everyday Hoodie,White,2,SKU-82107,ChromeOS,225.186.212.126,DE3 9ST,0,0
177,cust177@example.com,O177-704618,2024-02-19 09:54:22,134.42,Desktop,Basics,Crew Tee,Red,2,SKU-34631,Android,109.117.168.106,RP6 4OM,1,0
177,cust177@example.com,O177-869547,2024-03-08 17:11:16,87.51,Mobile,Basics,Pack Socks,Burgundy,3,SKU-35704,ChromeOS,196.247.250.117,GB2D 0IO,0,0
177,cust177@example.com,O177-725980,2024-03-10 03:03:28,93.79,Social,Basics,Everyday Hoodie,Gray,2,SKU-96989,macOS,57.198.216.23,DR8 0AD,1,0
177,cust177@example.com,O177-658981,2024-03-21 19:10:00,76.19,Email,Basics,Everyday Hoodie,Blue,2,SKU-27532,macOS,215.114.67.178,KJ5 5PW,0,0
177,cust177@example.com,O177-892980,2024-05-05 11:11:56,98.26,Mobile,Basics,Pima Tee,Navy,2,SKU-64047,macOS,105.69.109.180,DT3 7UY,1,0
177,cust177@example.com,O177-676297,2024-05-25 18:18:49,81.17,Desktop,Basics,Pack Socks,Blue,2,SKU-34962,Linux,30.28.73.204,Y3 2HF,1,1
177,cust177@example.com,O177-488807,2024-05-26 00:36:13,47.41,Social,Clearance Shoes,Archive Boot,Beige,3,SKU-37131,Windows,214.156.18.87,I2E 4FM,1,0
177,cust177@example.com,O177-276459,2024-07-20 12:05:27,62.54,Mobile,Underwear,No-Show Socks,Olive,1,SKU-56607,ChromeOS,66.21.135.245,KV9 7PV,1,0
177,cust177@example.com,O177-798480,2024-09-18 20:32:05,82.45,App,Basics,Pack Socks,Burgundy,1,SKU-66390,Windows,69.128.19.135,R2 5EF,1,0
177,cust177@example.com,O177-689040,2024-11-05 18:20:21,80.66,Mobile,Basics,Pima Tee,Brown,1,SKU-15229,macOS,183.218.138.243,O5 3FR,0,0
178,cust178@example.com,O178-159657,2024-01-25 22:36:25,53.96,Social,Clearance Shoes,Outlet Runner,Burgundy,1,SKU-27060,ChromeOS,152.213.100.250,SO9 9BV,1,0
178,cust178@example.com,O178-710603,2024-02-12 13:12:56,67.65,Email,Streetwear,Cargo Pants,Black,1,SKU-56195,Linux,202.231.47.91,RA8 3RL,0,0
178,cust178@example.com,O178-926814,2024-02-15 12:19:56,34.94,Email,Clearance Shoes,Outlet Runner,Gray,1,SKU-33536,iOS,133.119.68.52,T8 8FD,1,0
178,cust178@example.com,O178-609919,2024-03-31 18:53:45,55.13,Mobile,Streetwear,Coach Jacket,Burgundy,2,SKU-14289,iOS,64.38.197.226,NO1K 6UQ,0,0
178,cust178@example.com,O178-196755,2024-04-08 09:42:03,90.26,Mobile,Streetwear,Cargo Pants,Navy,2,SKU-20115,Windows,233.20.241.4,QC4 3IF,0,0
178,cust178@example.com,O178-230423,2024-05-06 10:56:58,30.34,Social,Clearance Shoes,Last-Season Loafer,Red,2,SKU-91926,iOS,32.125.79.205,XO3P 5AX,0,1
178,cust178@example.com,O178-710220,2024-07-04 02:30:09,35.31,Mobile,Clearance Shoes,End-of-Line Sneaker,Beige,2,SKU-16308,Windows,184.128.153.99,EN2 5SJ,1,0
178,cust178@example.com,O178-250165,2024-07-13 17:00:37,51.79,Social,Basics,Crew Tee,Green,3,SKU-98251,ChromeOS,71.217.130.8,RA6 4AW,1,1
178,cust178@example.com,O178-923232,2024-08-17 10:24:51,47.78,Mobile,Clearance Shoes,Outlet Runner,Beige,3,SKU-82702,ChromeOS,19.227.198.34,O3M 2RT,0,0
178,cust178@example.com,O178-707453,2024-08-24 00:27:40,31.34,Mobile,Clearance Shoes,Last-Season Loafer,Blue,2,SKU-56359,iOS,248.116.149.230,IN2L 2PX,0,0
178,cust178@example.com,O178-949125,2024-12-14 21:32:37,19.58,Desktop,Clearance Shoes,Archive Boot,White,1,SKU-29612,Android,159.191.106.141,TG8 1VH,1,0
178,cust178@example.com,O178-802818,2024-12-19 02:47:09,41.88,Mobile,Clearance Shoes,Archive Boot,Gray,2,SKU-14327,Windows,28.190.48.28,NS7 2WJ,1,0
178,cust178@example.com,O178-851020,2024-12-21 10:46:58,29.68,Email,Clearance Shoes,Last-Season Loafer,White,2,SKU-45014,macOS,73.129.170.125,HF8 6GL,1,0
179,cust179@example.com,O179-823625,2024-01-09 23:21:46,197.25,Email,Luxury Watches,GMT Pro,White,1,SKU-95013,iOS,118.180.44.159,I7T 6YO,0,0
179,cust179@example.com,O179-602477,2024-02-14 20:57:54,168.31,App,Denim,Slim Jean,Beige,1,SKU-32405,Windows,70.55.172.50,VP9W 4MS,0,0
179,cust179@example.com,O179-660320,2024-03-24 19:00:09,152.12,Desktop,Denim,Relaxed Taper,Black,1,SKU-62060,macOS,143.59.231.194,J7 9DM,1,0
179,cust179@example.com,O179-751661,2024-03-31 06:10:10,181.05,Desktop,Designer Jackets,Aviator Jacket,Blue,1,SKU-27353,iOS,180.91.194.195,XD3J 9GL,0,0
179,cust179@example.com,O179-443497,2024-04-21 07:32:21,232.74,Mobile,Denim,Slim Jean,Black,2,SKU-74843,Android,145.163.174.108,EP8T 3XC,0,0
179,cust179@example.com,O179-685710,2024-04-22 12:39:19,153.78,Desktop,Denim,Relaxed Taper,Green,2,SKU-53887,ChromeOS,201.137.170.191,IP7 1YR,0,0
179,cust179@example.com,O179-995413,2024-05-13 19:42:02,273.03,Mobile,Denim,Straight Jean,Navy,1,SKU-10900,Linux,71.153.237.1,IL5 3UZ,0,0
179,cust179@example.com,O179-389974,2024-05-18 19:30:24,208.33,Desktop,Outerwear,Down Parka,Navy,3,SKU-98402,Linux,28.53.248.54,UH9J 2HE,0,0
179,cust179@example.com,O179-344753,2024-06-10 05:19:22,178.95,Desktop,Denim,Straight Jean,Blue,2,SKU-76410,ChromeOS,90.79.100.155,PQ2 5OX,0,0
179,cust179@example.com,O179-161741,2024-07-01 11:47:07,229.99,Desktop,Denim,Selvedge 13oz,Brown,2,SKU-80517,iOS,251.126.110.168,FG6 2VJ,0,0
179,cust179@example.com,O179-879827,2024-07-16 12:06:11,201.7,Desktop,Streetwear,Utility Vest,Beige,2,SKU-74218,Android,71.203.181.61,VF4 2DV,0,0
179,cust179@example.com,O179-276912,2024-07-31 22:22:28,227.96,Desktop,Denim,Relaxed Taper,Black,3,SKU-15334,Windows,231.101.138.155,XQ7 7NV,1,0
179,cust179@example.com,O179-460608,2024-08-03 00:53:28,170.62,Desktop,Denim,Selvedge 13oz,White,1,SKU-26551,iOS,143.43.88.12,V7 0NI,0,0
179,cust179@example.com,O179-392669,2024-08-09 02:40:23,192.73,Mobile,Outerwear,Field Jacket,White,2,SKU-90699,Windows,241.156.90.49,MZ8D 1OX,0,0
179,cust179@example.com,O179-263111,2024-09-19 22:03:38,152.49,Desktop,Streetwear,Graphic Tee,Burgundy,2,SKU-31877,ChromeOS,190.87.70.99,O7B 5BA,0,0
179,cust179@example.com,O179-296649,2024-11-08 08:33:28,214.84,Desktop,Denim,Slim Jean,Burgundy,3,SKU-86639,iOS,112.32.80.45,E9 2UC,0,0
179,cust179@example.com,O179-978201,2024-11-10 06:53:55,205.51,Mobile,Denim,Slim Jean,White,1,SKU-41434,Android,129.34.213.138,ES5F 7PS,0,0
179,cust179@example.com,O179-431682,2024-11-12 15:24:33,92.29,Mobile,Outerwear,Down Parka,Black,1,SKU-92702,Windows,23.234.26.11,XX7A 7NG,0,0
179,cust179@example.com,O179-158233,2024-11-12 17:50:46,222.1,Desktop,Denim,Slim Jean,Navy,3,SKU-74050,Windows,186.5.166.6,SL2 3IR,1,0
179,cust179@example.com,O179-178505,2024-11-16 03:27:28,237.46,Email,Luxury Watches,GMT Pro,Burgundy,2,SKU-22131,iOS,172.103.165.161,UH2 1FU,1,0
179,cust179@example.com,O179-675194,2024-12-05 14:21:21,162.84,Mobile,Denim,Straight Jean,Black,1,SKU-44378,Windows,236.208.151.120,LV3M 4VO,0,1
179,cust179@example.com,O179-331422,2024-12-07 15:35:29,67.64,Mobile,Clearance Shoes,Last-Season Loafer,Black,2,SKU-15911,Windows,81.36.179.104,QY6L 4OL,0,0
179,cust179@example.com,O179-472359,2024-12-19 09:58:11,194.18,Desktop,Designer Jackets,Velvet Blazer,Black,2,SKU-21634,Android,104.134.237.188,T6 2JI,0,0
180,cust180@example.com,O180-535612,2024-01-22 14:12:57,398.45,Desktop,Denim,Slim Jean,Burgundy,2,SKU-17821,ChromeOS,156.171.10.179,CG6F 8SY,0,0
180,cust180@example.com,O180-987002,2024-03-20 13:59:14,302.36,Mobile,Streetwear,Utility Vest,Green,1,SKU-50474,iOS,13.51.68.124,P1 1IL,0,0
180,cust180@example.com,O180-953552,2024-03-25 15:35:11,406.11,Social,Outerwear,Fleece Zip,Green,1,SKU-22030,Windows,144.96.143.40,OH2G 5VE,0,0
180,cust180@example.com,O180-420003,2024-04-12 05:18:28,428.68,Mobile,Outerwear,Field Jacket,Black,3,SKU-84447,macOS,129.190.207.150,EQ8H 5VZ,1,0
180,cust180@example.com,O180-353095,2024-05-21 19:56:28,400.47,Desktop,Designer Jackets,Leather Moto,Gray,1,SKU-34503,Windows,235.39.143.89,RE5 8OY,0,0
180,cust180@example.com,O180-802679,2024-07-10 17:41:18,473.16,Mobile,Sneakers,Low Court,Navy,2,SKU-98314,Linux,211.118.154.163,HC5 6SS,1,0
180,cust180@example.com,O180-809120,2024-08-04 01:50:51,343.5,Desktop,Sneakers,Hi Top,Green,1,SKU-13603,iOS,177.150.114.161,ZB7 3WW,1,0
180,cust180@example.com,O180-971362,2024-10-10 01:02:40,412.84,Mobile,Designer Jackets,Leather Moto,Beige,1,SKU-62270,Android,181.118.3.95,ES2 6DC,0,0
180,cust180@example.com,O180-531292,2024-11-14 11:40:05,345.43,Social,Designer Jackets,Velvet Blazer,White,1,SKU-47844,ChromeOS,14.165.130.5,FP6N 8EO,0,0
181,cust181@example.com,O181-454416,2024-02-20 07:42:50,30.16,App,Clearance Shoes,End-of-Line Sneaker,Black,2,SKU-63217,Android,254.145.44.5,KO7 5UO,0,0
181,cust181@example.com,O181-627340,2024-02-28 20:45:07,37.69,Mobile,Clearance Shoes,Outlet Runner,Green,3,SKU-62902,Android,22.235.86.170,VT5 8EE,1,1
181,cust181@example.com,O181-694964,2024-03-06 23:45:02,40.98,Social,Clearance Shoes,Archive Boot,Burgundy,2,SKU-27863,Linux,247.120.168.221,RR5 9AX,1,1
181,cust181@example.com,O181-915539,2024-04-24 11:29:23,58.76,Email,Denim,Slim Jean,Green,1,SKU-97528,Linux,249.85.168.148,ER4 4VT,1,0
181,cust181@example.com,O181-944304,2024-06-01 00:07:30,28.88,Mobile,Clearance Shoes,Archive Boot,Blue,2,SKU-34510,ChromeOS,200.41.2.181,BP4J 7GA,0,0
181,cust181@example.com,O181-844172,2024-07-04 01:42:37,30.27,Social,Clearance Shoes,Outlet Runner,Burgundy,2,SKU-57262,iOS,45.164.2.62,XV3 5HQ,1,0
181,cust181@example.com,O181-397172,2024-07-21 19:52:47,55.94,Mobile,Clearance Shoes,Archive Boot,Blue,3,SKU-39445,Linux,227.9.249.106,AF7U 4LF,0,0
181,cust181@example.com,O181-601070,2024-08-23 12:21:23,45.7,Mobile,Basics,Crew Tee,Beige,1,SKU-72852,macOS,116.103.226.53,WB1E 3XP,1,0
181,cust181@example.com,O181-636592,2024-09-19 04:55:33,23.3,Social,Clearance Shoes,End-of-Line Sneaker,Olive,2,SKU-60387,macOS,248.205.82.150,X1 0PL,1,0
181,cust181@example.com,O181-228452,2024-10-01 00:15:56,42.85,Mobile,Clearance Shoes,Archive Boot,Navy,3,SKU-61369,Linux,14.228.70.5,XB6V 3MQ,1,1
181,cust181@example.com,O181-214251,2024-12-12 09:05:59,65.11,Mobile,Clearance Shoes,Outlet Runner,Blue,2,SKU-94482,iOS,111.79.72.156,Z2 7DD,1,1
181,cust181@example.com,O181-630839,2024-12-16 03:07:24,49.23,Mobile,Clearance Shoes,Archive Boot,Green,1,SKU-78116,Linux,40.202.180.132,CH8 0NL,1,0
181,cust181@example.com,O181-642597,2024-12-27 12:53:23,58.8,Email,Clearance Shoes,End-of-Line Sneaker,Red,3,SKU-19318,macOS,133.60.195.145,SE7 9NJ,0,0
182,cust182@example.com,O182-390774,2024-01-11 18:30:23,286.71,Email,Luxury Watches,Heritage Automatic,Green,2,SKU-48826,ChromeOS,121.153.4.240,LP7 3LI,0,0
182,cust182@example.com,O182-210481,2024-04-22 14:35:50,409.2,Mobile,Designer Jackets,Leather Moto,Navy,2,SKU-39839,Windows,23.215.143.201,ZF5 5LE,0,0
182,cust182@example.com,O182-778896,2024-06-14 16:07:30,295.39,Social,Denim,Relaxed Taper,Red,2,SKU-38270,macOS,250.241.226.49,Y5Y 5EZ,0,0
182,cust182@example.com,O182-983107,2024-07-30 09:09:00,282.53,Mobile,Basics,Pack Socks,Burgundy,1,SKU-52453,macOS,105.14.207.184,E8M 2WT,0,0
182,cust182@example.com,O182-670706,2024-09-14 00:50:52,247.53,Social,Designer Jackets,Aviator Jacket,Navy,2,SKU-84774,ChromeOS,81.66.139.177,NY3A 4SB,0,0
182,cust182@example.com,O182-759843,2024-11-18 05:56:45,343.36,Desktop,Designer Jackets,Leather Moto,Burgundy,1,SKU-93487,Android,168.75.184.37,G6 5YB,0,0
182,cust182@example.com,O182-173711,2024-12-01 06:09:25,397.29,Desktop,Luxury Watches,Chronograph X,Green,2,SKU-41935,Windows,61.173.131.249,D4 4SD,1,0
182,cust182@example.com,O182-339369,2024-12-05 18:48:23,464.84,Social,Denim,Relaxed Taper,Blue,3,SKU-25745,Linux,39.61.173.222,NN7S 7DI,0,0
182,cust182@example.com,O182-139401,2024-12-10 05:54:34,215.29,Email,Streetwear,Utility Vest,Blue,1,SKU-36335,iOS,106.184.121.89,A6 6TJ,0,0
182,cust182@example.com,O182-867640,2024-12-11 10:46:46,359.01,Mobile,Outerwear,Rain Shell,Red,2,SKU-47483,Windows,18.108.184.234,X8 9XZ,0,0
182,cust182@example.com,O182-933689,2024-12-11 18:37:43,365.19,App,Designer Jackets,Leather Moto,Burgundy,1,SKU-21416,ChromeOS,232.121.185.200,DB3D 1SW,0,0
182,cust182@example.com,O182-606804,2024-12-19 19:34:18,381.37,Social,Luxury Watches,Dress Watch 38,Beige,1,SKU-24271,ChromeOS,197.207.158.144,V6Y 0NS,0,0
182,cust182@example.com,O182-198474,2024-12-27 12:08:37,396.14,Desktop,Basics,Everyday Hoodie,Brown,2,SKU-90469,Windows,38.146.8.247,B9 1LW,0,0
183,cust183@example.com,O183-251005,2024-02-07 12:09:44,204.88,Mobile,Denim,Straight Jean,Beige,1,SKU-65877,macOS,154.207.1.81,BC5N 3HH,0,0
183,cust183@example.com,O183-362827,2024-02-09 08:37:16,191.19,App,Denim,Slim Jean,Blue,1,SKU-84988,ChromeOS,7.195.171.40,D7O 4YM,0,0
183,cust183@example.com,O183-590099,2024-02-14 18:41:23,269.91,Mobile,Basics,Pima Tee,Red,2,SKU-35829,Android,174.196.211.185,V2M 2UF,1,0
183,cust183@example.com,O183-568409,2024-03-30 18:06:05,204.62,App,Luxury Watches,Dress Watch 38,Burgundy,1,SKU-70914,macOS,162.49.64.253,WZ9 3PE,0,0
183,cust183@example.com,O183-313694,2024-05-12 15:20:55,208.04,Mobile,Denim,Relaxed Taper,Black,3,SKU-79640,Linux,181.116.243.120,WA5 9AA,0,0
183,cust183@example.com,O183-179770,2024-05-24 16:13:06,172.71,Desktop,Denim,Selvedge 13oz,Gray,1,SKU-33386,iOS,96.80.87.220,TW8 8EK,1,0
183,cust183@example.com,O183-490092,2024-05-31 09:38:08,247.26,Desktop,Outerwear,Field Jacket,Olive,2,SKU-94866,Linux,21.161.252.148,DM6 5OR,0,0
183,cust183@example.com,O183-861759,2024-06-11 18:50:26,186.51,Email,Designer Jackets,Tailored Overcoat,Olive,1,SKU-93996,Linux,120.134.148.55,XI8H 6AV,0,0
183,cust183@example.com,O183-119347,2024-06-19 16:12:33,123.98,Mobile,Outerwear,Fleece Zip,Gray,3,SKU-31983,Linux,101.243.90.181,EK2 7TY,0,0
183,cust183@example.com,O183-479742,2024-06-21 02:39:02,179.8,Email,Outerwear,Down Parka,Beige,3,SKU-58221,ChromeOS,203.234.174.124,F3M 5MZ,0,0
183,cust183@example.com,O183-895912,2024-07-17 05:21:37,223.08,Desktop,Luxury Watches,GMT Pro,Burgundy,3,SKU-98129,ChromeOS,254.38.161.199,LL4F 0QR,0,0
183,cust183@example.com,O183-222865,2024-08-09 11:31:50,153.37,App,Outerwear,Field Jacket,Beige,3,SKU-76405,macOS,129.233.14.131,AD7 3IK,0,0
183,cust183@example.com,O183-260682,2024-09-17 09:56:02,139.19,Mobile,Outerwear,Fleece Zip,Brown,1,SKU-52582,macOS,141.86.41.207,MM9 3VJ,0,0
183,cust183@example.com,O183-625383,2024-10-09 17:33:25,249.58,Email,Streetwear,Utility Vest,Navy,3,SKU-57911,Linux,208.86.33.126,B2G 5NR,1,0
183,cust183@example.com,O183-809256,2024-10-12 12:53:57,178.21,Desktop,Denim,Relaxed Taper,Beige,2,SKU-27763,macOS,23.103.252.8,J8X 6PQ,0,0
183,cust183@example.com,O183-823924,2024-11-07 00:04:35,212.65,Social,Denim,Slim Jean,Green,1,SKU-80775,iOS,136.251.156.211,KA5T 4PC,0,0
183,cust183@example.com,O183-402675,2024-11-17 16:01:25,216.21,Desktop,Underwear,Seamless Tee,Beige,3,SKU-70268,Linux,35.249.75.125,T5 6UH,0,0
183,cust183@example.com,O183-523353,2024-11-19 10:55:37,185.42,Email,Luxury Watches,Chronograph X,Beige,1,SKU-85345,iOS,11.246.214.249,KQ6 5FT,0,0
183,cust183@example.com,O183-179297,2024-12-09 17:51:32,116.62,Desktop,Outerwear,Field Jacket,Red,2,SKU-66540,macOS,22.89.106.174,UP1 2KJ,0,0
183,cust183@example.com,O183-253585,2024-12-16 04:05:01,158.97,App,Outerwear,Field Jacket,Black,1,SKU-66249,iOS,115.102.203.64,S2C 9PY,1,0
184,cust184@example.com,O184-533489,2024-01-05 07:52:56,109.08,Desktop,Clearance Shoes,Outlet Runner,Beige,1,SKU-67718,ChromeOS,137.112.43.25,BG6M 9DK,1,0
184,cust184@example.com,O184-722257,2024-01-21 20:31:18,163.64,Social,Clearance Shoes,Outlet Runner,Beige,2,SKU-49946,ChromeOS,45.237.246.77,YU8 4QU,0,0
184,cust184@example.com,O184-775145,2024-02-13 14:03:26,208.74,Desktop,Denim,Relaxed Taper,Beige,2,SKU-94336,ChromeOS,210.36.163.25,Q9L 6PH,0,0
184,cust184@example.com,O184-355142,2024-04-24 13:25:40,186.27,Desktop,Outerwear,Down Parka,Green,3,SKU-48329,Windows,156.218.132.10,TQ2 6MA,0,0
184,cust184@example.com,O184-610250,2024-04-26 13:51:50,129.0,Mobile,Denim,Selvedge 13oz,Gray,2,SKU-18360,Windows,84.102.217.240,PO6 6RX,0,0
184,cust184@example.com,O184-861285,2024-05-05 05:05:59,143.05,Desktop,Outerwear,Field Jacket,White,2,SKU-26181,ChromeOS,36.241.55.127,RB6 7HG,0,0
184,cust184@example.com,O184-115013,2024-05-20 05:36:49,65.85,App,Clearance Shoes,Outlet Runner,Navy,2,SKU-34879,iOS,189.35.179.143,VU9V 8CI,0,0
184,cust184@example.com,O184-263149,2024-05-24 10:12:40,154.91,Desktop,Sneakers,Hi Top,Blue,2,SKU-77680,macOS,127.80.217.186,A3Q 8KZ,0,0
184,cust184@example.com,O184-151186,2024-07-22 14:24:22,154.61,Desktop,Outerwear,Down Parka,White,3,SKU-64302,ChromeOS,238.9.148.148,O3A 4JI,0,0
184,cust184@example.com,O184-213036,2024-07-31 05:32:48,188.06,Mobile,Designer Jackets,Tailored Overcoat,Red,2,SKU-95310,Android,34.200.22.50,LZ2E 0IJ,0,0
184,cust184@example.com,O184-888453,2024-08-10 03:16:43,77.74,Desktop,Clearance Shoes,Outlet Runner,Red,2,SKU-21379,Windows,3.245.155.206,VB7Q 6TT,0,0
184,cust184@example.com,O184-348510,2024-08-21 13:42:19,169.84,Desktop,Outerwear,Down Parka,Olive,1,SKU-26473,Linux,221.146.137.150,LW7 5JZ,0,0
184,cust184@example.com,O184-445040,2024-09-20 22:59:55,234.45,Mobile,Outerwear,Field Jacket,Beige,3,SKU-16460,Windows,173.93.12.163,PK4M 1PB,0,0
184,cust184@example.com,O184-819369,2024-11-04 03:51:43,117.76,Desktop,Basics,Pima Tee,Blue,1,SKU-95211,ChromeOS,206.124.216.64,IF8 5BY,0,0
184,cust184@example.com,O184-457000,2024-11-17 04:15:50,216.36,Email,Underwear,Boxer Briefs,Red,2,SKU-68087,ChromeOS,154.174.101.186,JX7 3XO,0,0
184,cust184@example.com,O184-433412,2024-12-26 23:20:06,143.94,Mobile,Designer Jackets,Leather Moto,Olive,2,SKU-15152,Android,22.106.30.5,IU9C 1LW,0,0
185,cust185@example.com,O185-880965,2024-01-06 03:32:12,27.72,Mobile,Clearance Shoes,End-of-Line Sneaker,Olive,2,SKU-23906,ChromeOS,20.100.211.110,DS3 9VO,0,0
185,cust185@example.com,O185-218035,2024-04-10 13:44:40,31.81,Mobile,Clearance Shoes,End-of-Line Sneaker,Brown,2,SKU-25218,macOS,228.158.58.70,A9 5EL,1,0
185,cust185@example.com,O185-235712,2024-05-07 04:36:33,48.65,Social,Basics,Pack Socks,Navy,1,SKU-89815,Android,117.79.20.19,G1R 7OR,0,0
185,cust185@example.com,O185-170512,2024-05-11 00:17:25,20.73,Mobile,Clearance Shoes,Outlet Runner,Beige,2,SKU-99607,Linux,43.98.50.213,DE1S 9NO,1,0
185,cust185@example.com,O185-475387,2024-05-20 13:07:49,22.74,Mobile,Clearance Shoes,End-of-Line Sneaker,Navy,2,SKU-11418,Windows,69.130.25.115,Z5O 7YF,1,0
185,cust185@example.com,O185-606244,2024-06-07 08:31:56,34.45,Mobile,Clearance Shoes,Outlet Runner,Red,2,SKU-93532,Windows,24.35.206.68,ZF2 2TD,1,0
185,cust185@example.com,O185-399032,2024-06-12 19:08:08,40.18,Mobile,Basics,Crew Tee,Green,1,SKU-13019,Android,175.86.129.192,LN6C 5SU,1,0
185,cust185@example.com,O185-484410,2024-06-18 00:26:31,20.35,Mobile,Clearance Shoes,Archive Boot,Gray,1,SKU-78152,Linux,119.22.51.218,T2 5QW,0,0
185,cust185@example.com,O185-457878,2024-06-28 14:19:31,70.54,Mobile,Sneakers,Low Court,Burgundy,2,SKU-55885,Linux,111.194.120.53,Z2I 6IL,1,0
185,cust185@example.com,O185-916739,2024-07-05 16:39:59,31.9,Email,Clearance Shoes,Outlet Runner,Blue,2,SKU-92127,Android,139.203.254.166,YJ9I 9YC,0,0
185,cust185@example.com,O185-571685,2024-07-30 18:25:27,33.73,Mobile,Clearance Shoes,Outlet Runner,Green,2,SKU-56116,ChromeOS,135.178.230.146,HD7 2JZ,1,0
185,cust185@example.com,O185-208387,2024-08-05 09:21:38,31.0,Mobile,Sneakers,Hi Top,Brown,1,SKU-85973,Linux,125.165.8.165,XT9B 3DQ,1,1
185,cust185@example.com,O185-155132,2024-08-26 13:36:19,63.48,Mobile,Basics,Everyday Hoodie,Gray,3,SKU-17522,ChromeOS,39.47.37.169,MD7 1OC,1,0
185,cust185@example.com,O185-593748,2024-09-07 13:27:20,5.0,Mobile,Clearance Shoes,End-of-Line Sneaker,Burgundy,1,SKU-68923,Linux,117.249.134.83,EJ7 3RS,1,1
185,cust185@example.com,O185-180752,2024-10-03 15:33:17,10.51,Mobile,Clearance Shoes,End-of-Line Sneaker,Olive,2,SKU-69970,iOS,121.19.90.30,OT7 7TS,1,0
185,cust185@example.com,O185-783577,2024-10-22 03:35:55,58.48,Mobile,Streetwear,Coach Jacket,Olive,1,SKU-52782,macOS,251.137.91.204,H6 0KU,0,0
185,cust185@example.com,O185-891770,2024-12-19 22:57:43,29.49,Mobile,Clearance Shoes,Outlet Runner,Brown,3,SKU-27098,iOS,44.242.162.179,E9 4HQ,1,0
186,cust186@example.com,O186-241266,2024-01-25 05:08:02,104.86,Mobile,Basics,Everyday Hoodie,Red,1,SKU-64863,ChromeOS,200.75.7.213,BR1 6KR,0,0
186,cust186@example.com,O186-473489,2024-02-09 04:31:44,104.97,Desktop,Sneakers,Runner V2,Gray,2,SKU-23588,Windows,193.69.236.238,JJ6 4FY,0,0
186,cust186@example.com,O186-803309,2024-03-07 07:16:01,122.46,Mobile,Basics,Crew Tee,White,3,SKU-43451,iOS,160.160.51.118,XL4 1NQ,0,0
186,cust186@example.com,O186-823642,2024-04-05 16:57:11,111.41,Mobile,Basics,Crew Tee,Burgundy,3,SKU-96146,Windows,123.110.165.168,QD2 1CI,1,0
186,cust186@example.com,O186-798289,2024-07-11 09:26:46,78.47,Desktop,Basics,Crew Tee,Black,1,SKU-52585,iOS,161.195.201.165,F7 2VX,1,0
186,cust186@example.com,O186-815193,2024-08-09 21:53:04,80.02,Mobile,Streetwear,Coach Jacket,Olive,3,SKU-71175,Linux,83.9.3.189,Z8I 8KN,1,0
186,cust186@example.com,O186-949724,2024-08-11 16:43:32,56.16,Mobile,Sneakers,Hi Top,Blue,3,SKU-77799,Windows,24.54.233.237,US5 6EW,1,0
186,cust186@example.com,O186-164385,2024-09-10 13:29:29,64.25,Mobile,Basics,Everyday Hoodie,Beige,1,SKU-87993,ChromeOS,128.222.63.117,M8 5DJ,0,0
186,cust186@example.com,O186-314559,2024-11-09 02:02:16,89.98,Mobile,Basics,Crew Tee,Beige,2,SKU-48786,Android,7.92.183.39,DS4S 0US,0,0
186,cust186@example.com,O186-897731,2024-11-16 04:45:50,54.39,Mobile,Basics,Everyday Hoodie,Gray,1,SKU-73470,iOS,155.205.190.190,TA4 4BO,0,0
186,cust186@example.com,O186-991524,2024-12-04 01:56:56,55.4,Mobile,Basics,Everyday Hoodie,White,2,SKU-69780,Linux,173.182.152.103,U5F 2FP,1,0
186,cust186@example.com,O186-501408,2024-12-21 08:16:02,92.0,Desktop,Basics,Pack Socks,Gray,2,SKU-69994,ChromeOS,132.1.149.99,RT3U 4PX,1,0
187,cust187@example.com,O187-257351,2024-02-25 18:21:37,96.94,Desktop,Basics,Crew Tee,Beige,2,SKU-77073,ChromeOS,143.48.98.182,N4 0UN,0,0
